chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist	posid
chr9	136108426	-	hg38	174	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TMEM250	FALSE	-	FALSE	6153	NOTCH1	386005	chr9-136108426
chr9	136327064	-	hg38	14	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DKFZP434A062	TRUE	-	TRUE	0	NOTCH1	167367	chr9-136327064
chr9	136701868	-	hg38	32	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	FAM69B	FALSE	+	FALSE	-10702	MAMDC4	-150497	chr9-136701868
chr9	20378026	-	hg38	47	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MLLT3	TRUE	-	FALSE	-0	MLLT3	-0	chr9-20378026
chr9	20381315	-	hg38	22	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MLLT3	TRUE	-	FALSE	-0	MLLT3	-0	chr9-20381315
chr9	20399081	-	hg38	124	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MLLT3	TRUE	-	FALSE	-0	MLLT3	-0	chr9-20399081
chr9	21047823	-	hg38	69	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HACD4	FALSE	-	FALSE	-16147	MLLT3	-425279	chr9-21047823
chr9	21048151	-	hg38	456	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HACD4	FALSE	-	FALSE	-16475	MLLT3	-425607	chr9-21048151
chr9	2159219	-	hg38	146	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SMARCA2	TRUE	+	FALSE	-0	JAK2	-2825865	chr9-2159219
chr9	22673224	-	hg38	451	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01239	TRUE	+	FALSE	0	CDKN2B	-663910	chr9-22673224
chr9	33289733	-	hg38	6	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NFX1	FALSE	+	FALSE	-682	BAG1	-24971	chr9-33289733
chr9	3528185	-	hg38	382	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	RFX3	FALSE	-	FALSE	-2183	JAK2	-1456899	chr9-3528185
chr9	35775196	-	hg38	360	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NPR2	FALSE	+	FALSE	-17211	RMRP	-117177	chr9-35775196
chr9	36142732	-	hg38	394	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GLIPR2	TRUE	+	FALSE	0	RMRP	-484713	chr9-36142732
chr9	5449999	-	hg38	196	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	CD274	FALSE	+	FALSE	-502	CD274	-502	chr9-5449999
chr9	5845893	-	hg38	119	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	ERMP1	FALSE	-	FALSE	-12811	PDCD1LG2	274610	chr9-5845893
chr9	6959594	-	hg38	5	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	KDM4C	TRUE	+	FALSE	-0	KDM4C	-0	chr9-6959594
chr9	73009152	-	hg38	253	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ALDH1A1	FALSE	-	FALSE	-55834	ANXA1	-142577	chr9-73009152
chr9	87479245	-	hg38	228	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DAPK1	FALSE	+	FALSE	-17981	DAPK1	-17981	chr9-87479245
chr9	87505244	-	hg38	351	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DAPK1	TRUE	+	FALSE	0	DAPK1	0	chr9-87505244
chr9	94864103	-	hg38	26	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	C9orf3	TRUE	+	FALSE	0	FANCC	234949	chr9-94864103
chr9	96413958	-	hg38	91	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF367	TRUE	-	FALSE	0	PTCH1	-896900	chr9-96413958
chr9	96420395	-	hg38	173	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF367	FALSE	-	FALSE	-2007	PTCH1	-903337	chr9-96420395
chr9	97935875	-	hg38	207	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HEMGN	TRUE	-	FALSE	0	ANP32B	-47330	chr9-97935875
chr9	99058849	-	hg38	39	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	COL15A1	TRUE	+	FALSE	-0	TGFBR1	-46238	chr9-99058849
chr9	99134771	-	hg38	333	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TGFBR1	TRUE	+	FALSE	-0	TGFBR1	-0	chr9-99134771
chr9	9998448	-	hg38	4	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PTPRD	TRUE	-	FALSE	0	PTPRD	0	chr9-9998448
chr9	113580048	+	hg38	207	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	RGS3	TRUE	+	FALSE	-0	RGS3	-0	chr9+113580048
chr9	114940108	+	hg38	3	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TNFSF8	FALSE	-	FALSE	-9512	TNC	79465	chr9+114940108
chr9	120581124	+	hg38	37	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CDK5RAP2	FALSE	-	FALSE	-953	TRAF1	321267	chr9+120581124
chr9	120932047	+	hg38	305	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TRAF1	FALSE	-	FALSE	-2873	TRAF1	-2873	chr9+120932047
chr9	121271456	+	hg38	102	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GSN	TRUE	+	FALSE	-0	GSN	-0	chr9+121271456
chr9	121284185	+	hg38	29	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GSN,GSN-AS1	TRUE	+,-	TRUE	0	GSN	-0	chr9+121284185
chr9	124832717	+	hg38	28	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	OLFML2A	FALSE	+	FALSE	17825	HSPA5	402129	chr9+124832717
chr9	127784026	+	hg38	47	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIR3960	FALSE	+	FALSE	-1805	SPTAN1	-768530	chr9+127784026
chr9	128242500	+	hg38	639	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DNM1	TRUE	+	FALSE	-0	SPTAN1	-310056	chr9+128242500
chr9	128772825	+	hg38	344	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZER1	FALSE	-	FALSE	-890	SET	76428	chr9+128772825
chr9	129261065	+	hg38	215	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC101929331	FALSE	+	FALSE	-21349	PTPA	112118	chr9+129261065
chr9	131238607	+	hg38	547	p404	404	GTSP3603	PBMC	M24	3	0.13321492007104796	NUP214	FALSE	+	FALSE	3936	NUP214	3936	chr9+131238607
chr9	131257286	+	hg38	22	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	FAM78A	FALSE	-	FALSE	790	NUP214	22615	chr9+131257286
chr9	131331845	+	hg38	8	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PLPP7	FALSE	+	FALSE	22582	NUP214	97174	chr9+131331845
chr9	131584309	+	hg38	84	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RAPGEF1	TRUE	-	FALSE	-0	RAPGEF1	-0	chr9+131584309
chr9	135111619	+	hg38	165	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	OLFM1	TRUE	+	FALSE	-0	PAEP	-450135	chr9+135111619
chr9	14213910	+	hg38	46	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	NFIB	TRUE	-	FALSE	-0	NFIB	-0	chr9+14213910
chr9	15294937	+	hg38	198	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TTC39B	TRUE	-	FALSE	0	TTC39B	0	chr9+15294937
chr9	15512305	+	hg38	183	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PSIP1	FALSE	-	FALSE	-1285	PSIP1	-1285	chr9+15512305
chr9	20377564	+	hg38	61	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	MLLT3	TRUE	-	FALSE	-0	MLLT3	-0	chr9+20377564
chr9	20397865	+	hg38	11	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MLLT3	TRUE	-	FALSE	-0	MLLT3	-0	chr9+20397865
chr9	27093104	+	hg38	131	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	TEK	FALSE	+	FALSE	-16035	TEK	-16035	chr9+27093104
chr9	3125339	+	hg38	13	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01231	FALSE	+	FALSE	-56248	JAK2	-1859745	chr9+3125339
chr9	33263538	+	hg38	172	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BAG1	TRUE	-	FALSE	0	BAG1	0	chr9+33263538
chr9	3527227	+	hg38	164	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RFX3	FALSE	-	FALSE	-1225	JAK2	-1457857	chr9+3527227
chr9	3529126	+	hg38	365	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RFX3	FALSE	-	FALSE	-3124	JAK2	-1455958	chr9+3529126
chr9	35834056	+	hg38	209	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TMEM8B	TRUE	+	FALSE	0	RMRP	-176037	chr9+35834056
chr9	37992817	+	hg38	155	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SHB	TRUE	-	FALSE	0	PAX5	-958337	chr9+37992817
chr9	5529789	+	hg38	3	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	PDCD1LG2	TRUE	+	FALSE	0	PDCD1LG2	0	chr9+5529789
chr9	6016349	+	hg38	174	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	RANBP6	FALSE	-	FALSE	-708	UHRF2	-396800	chr9+6016349
chr9	62802534	+	hg38	20	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC01410	TRUE	+	FALSE	0	TJP2	-6318728	chr9+62802534
chr9	77710223	+	hg38	258	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GNAQ	FALSE	-	FALSE	6049	GNAQ	6049	chr9+77710223
chr9	79599920	+	hg38	16	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TLE4	TRUE	+	FALSE	0	GNAQ	-1568470	chr9+79599920
chr9	88322485	+	hg38	11	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SPIN1	FALSE	+	FALSE	-65895	CDK20	-347704	chr9+88322485
chr9	89309909	+	hg38	22	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CKS2	FALSE	+	FALSE	-1284	CKS2	-1284	chr9+89309909
chr9	89310058	+	hg38	6	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CKS2	FALSE	+	FALSE	-1135	CKS2	-1135	chr9+89310058
chr9	99733514	+	hg38	72	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC101928438	TRUE	-	FALSE	0	NR4A3	-88339	chr9+99733514
chrX	110792651	-	hg38	145	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CHRDL1	TRUE	-	FALSE	0	TDGF1P3	269629	chrX-110792651
chrX	112895568	-	hg38	106	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	AMOT	FALSE	-	FALSE	-54752	AMOT	-54752	chrX-112895568
chrX	118497446	-	hg38	5	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DOCK11	TRUE	+	FALSE	0	SEPT6	1118276	chrX-118497446
chrX	119399087	-	hg38	22	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SLC25A43	FALSE	+	FALSE	-206	SEPT6	216635	chrX-119399087
chrX	123958270	-	hg38	74	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LOC101928402	FALSE	-	FALSE	961	STAG2	-2288	chrX-123958270
chrX	123961384	-	hg38	583	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	STAG2	TRUE	+	TRUE	0	STAG2	0	chrX-123961384
chrX	12968613	-	hg38	139	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TMSB4X	FALSE	+	FALSE	-6492	EGFL6	-600960	chrX-12968613
chrX	13240528	-	hg38	59	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	LINC02154	FALSE	-	FALSE	25518	EGFL6	-329045	chrX-13240528
chrX	152940595	-	hg38	111	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	ZNF185	TRUE	+	FALSE	0	BGN	-554292	chrX-152940595
chrX	154719790	-	hg38	220	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	GAB3	TRUE	-	FALSE	0	DKC1	-42950	chrX-154719790
chrX	23773025	-	hg38	181	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SAT1	FALSE	+	FALSE	-10131	EIF1AX	-3631176	chrX-23773025
chrX	37811592	-	hg38	566	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	CYBB	TRUE	+	TRUE	-0	BCOR	2239652	chrX-37811592
chrX	49041466	-	hg38	48	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	TFE3	TRUE	-	FALSE	0	TFE3	0	chrX-49041466
chrX	66002452	-	hg38	167	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MIR223	FALSE	+	FALSE	-16416	MSN	260520	chrX-66002452
chrX	79260603	-	hg38	129	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GPR174	FALSE	+	FALSE	88373	TBX22	-754151	chrX-79260603
chrX	96423115	-	hg38	34	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	BRDTP1	FALSE	-	FALSE	-85212	BTK	4926330	chrX-96423115
chrX	10010315	+	hg38	1389	p404	404	GTSP3603	PBMC	M24	6	0.2664298401420959	WWC3	FALSE	+	FALSE	-5438	MID1	434993	chrX+10010315
chrX	101385701	+	hg38	32	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	BTK	TRUE	-	FALSE	0	BTK	0	chrX+101385701
chrX	12969436	+	hg38	190	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	TMSB4X	FALSE	+	FALSE	-5669	EGFL6	-600137	chrX+12969436
chrX	129773566	+	hg38	41	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	XPNPEP2	FALSE	+	FALSE	4016	ELF4	291352	chrX+129773566
chrX	132019604	+	hg38	886	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	STK26	FALSE	+	FALSE	-3611	GPC3	1516139	chrX+132019604
chrX	132023871	+	hg38	30	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	STK26	TRUE	+	FALSE	0	GPC3	1511872	chrX+132023871
chrX	23773342	+	hg38	500	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SAT1	FALSE	+	FALSE	-9814	EIF1AX	-3631493	chrX+23773342
chrX	38802213	+	hg38	21	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MID1IP1-AS1,MID1IP1	TRUE	-,+	FALSE	-0	BCOR	1249031	chrX+38802213
chrX	38930808	+	hg38	2	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	MID1IP1	FALSE	+	FALSE	124275	BCOR	1120436	chrX+38930808
chrX	41332715	+	hg38	207	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DDX3X	FALSE	+	FALSE	-591	BCOR	-1155385	chrX+41332715
chrX	48735095	+	hg38	109	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	SUV39H1	FALSE	+	FALSE	26078	WAS	43667	chrX+48735095
chrX	53717386	+	hg38	62	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	HUWE1	FALSE	-	FALSE	-30656	KDM5C	-491963	chrX+53717386
chrX	68700828	+	hg38	225	p404	404	GTSP3603	PBMC	M24	2	0.08880994671403197	STARD8	TRUE	+	FALSE	-0	STARD8	-0	chrX+68700828
chrX	72121037	+	hg38	189	p404	404	GTSP3603	PBMC	M24	5	0.2220248667850799	NHSL2	TRUE	+	FALSE	-0	CXCR3	-502519	chrX+72121037
chrX	79145550	+	hg38	723	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	GPR174	FALSE	+	FALSE	-25420	TBX22	-869204	chrX+79145550
chrX	96539699	+	hg38	77	p404	404	GTSP3603	PBMC	M24	1	0.04440497335701599	DIAPH2	FALSE	+	FALSE	-144962	BTK	4809746	chrX+96539699
chr1	104376080	-	hg38	71	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LOC100129138	FALSE	+	FALSE	298993	COL11A1	-1267583	chr1-104376080
chr1	12151456	-	hg38	4	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	TNFRSF8	FALSE	+	FALSE	7248	TNFRSF8	7248	chr1-12151456
chr1	145960147	-	hg38	14	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	ANKRD34A	TRUE	-	TRUE	-0	PIAS3	-101065	chr1-145960147
chr1	153968732	-	hg38	1565	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	CREB3L4	TRUE	+	FALSE	0	CRTC2	-10075	chr1-153968732
chr1	159911174	-	hg38	2	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	TAGLN2	FALSE	-	FALSE	6931	IGSF8	180163	chr1-159911174
chr1	234985005	-	hg38	170	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LOC101927851	FALSE	-	FALSE	-21005	RBM34	146176	chr1-234985005
chr1	39203184	-	hg38	2	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	MACF1	TRUE	+	FALSE	0	MACF1	0	chr1-39203184
chr1	40388601	-	hg38	273	p410	410	GTSP3615	PBMC	M24	2	0.5249343832020997	SMAP2	TRUE	+	FALSE	0	RLF	147679	chr1-40388601
chr1	58618864	-	hg38	8	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	MYSM1	FALSE	-	FALSE	35873	TACSTD2	-41369	chr1-58618864
chr1	64947816	-	hg38	9	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	JAK1	TRUE	-	FALSE	-0	JAK1	-0	chr1-64947816
chr1	6785579	-	hg38	64	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	CAMTA1	TRUE	+	FALSE	0	CAMTA1	0	chr1-6785579
chr1	120120346	+	hg38	2	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	SEC22B	FALSE	-	FALSE	35594	NOTCH2	-50642	chr1+120120346
chr1	153354278	+	hg38	6	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	S100A9	FALSE	+	FALSE	-3574	S100A9	-3574	chr1+153354278
chr1	169299111	+	hg38	10	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	NME7	TRUE	-	FALSE	0	SELE	423527	chr1+169299111
chr1	171782148	+	hg38	5	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	METTL13	TRUE	+	FALSE	0	PRRX1	1042747	chr1+171782148
chr1	193684744	+	hg38	2453	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LINC01031	FALSE	+	FALSE	318790	CDC73	429928	chr1+193684744
chr1	198660562	+	hg38	779	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	PTPRC	TRUE	+	FALSE	0	ASPM	-1513867	chr1+198660562
chr1	21023048	+	hg38	37	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	EIF4G3	TRUE	-	FALSE	0	CDA	404139	chr1+21023048
chr1	234923456	+	hg38	11	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LOC101927851	FALSE	-	FALSE	33884	RBM34	207725	chr1+234923456
chr1	239565974	+	hg38	303	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	CHRM3	TRUE	+	FALSE	0	FH	1931581	chr1+239565974
chr1	239566681	+	hg38	2	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	CHRM3	TRUE	+	FALSE	0	FH	1930874	chr1+239566681
chr1	247905883	+	hg38	63	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	OR2W3	FALSE	+	FALSE	9351	SMYD3	-1398540	chr1+247905883
chr1	26128071	+	hg38	5	p410	410	GTSP3615	PBMC	M24	2	0.5249343832020997	PDIK1L	FALSE	+	FALSE	2522	CD52	-189847	chr1+26128071
chr1	31482918	+	hg38	186	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LINC01225	FALSE	+	FALSE	-17165	FABP3	-109629	chr1+31482918
chr1	37923728	+	hg38	3	p410	410	GTSP3615	PBMC	M24	2	0.5249343832020997	INPP5B	TRUE	-	FALSE	0	RSPO1	-288804	chr1+37923728
chr1	43207444	+	hg38	2685	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	CFAP57	TRUE	+	FALSE	0	TIE1	-93449	chr1+43207444
chr1	44671960	+	hg38	554	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	TMEM53	TRUE	-	FALSE	0	RNF220	20235	chr1+44671960
chr1	54413836	+	hg38	25	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	SSBP3	FALSE	-	FALSE	-7440	SSBP3	-7440	chr1+54413836
chr1	6027943	+	hg38	13	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	KCNAB2	TRUE	+	FALSE	0	CHD5	73842	chr1+6027943
chr1	81238294	+	hg38	82	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LOC101927434	FALSE	-	FALSE	275584	ADGRL2	-461474	chr1+81238294
chr1	86218609	+	hg38	2647	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	COL24A1	FALSE	-	FALSE	-61572	CYR61	634641	chr1+86218609
chr1	98389073	+	hg38	1102	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LINC01776	FALSE	+	FALSE	116414	ALG14	-3316121	chr1+98389073
chr10	16995473	-	hg38	2423	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	CUBN	TRUE	-	FALSE	0	CUBN	0	chr10-16995473
chr10	17217551	-	hg38	892	p410	410	GTSP3615	PBMC	M24	2	0.5249343832020997	VIM-AS1	TRUE	-	FALSE	-0	CUBN	-87733	chr10-17217551
chr10	6051051	-	hg38	6	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	IL2RA	TRUE	-	FALSE	0	IL2RA	0	chr10-6051051
chr10	61126689	-	hg38	4	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LINC00845	FALSE	+	FALSE	100271	RHOBTB1	-125220	chr10-61126689
chr10	88332334	-	hg38	874	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	RNLS	TRUE	-	FALSE	-0	PTEN	360403	chr10-88332334
chr10	92757100	-	hg38	880	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	HHEX	FALSE	+	FALSE	61448	HHEX	61448	chr10-92757100
chr10	95531863	-	hg38	21	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	SORBS1	TRUE	-	FALSE	0	LGI1	1733688	chr10-95531863
chr10	102596894	+	hg38	10	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	SUFU	TRUE	+	FALSE	-0	SUFU	-0	chr10+102596894
chr10	13756580	+	hg38	81	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	FRMD4A	TRUE	-	FALSE	-0	CUBN	3067384	chr10+13756580
chr10	4789567	+	hg38	4460	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	AKR1E2	FALSE	+	FALSE	-36608	AKR1C3	-259197	chr10+4789567
chr10	61753147	+	hg38	2603	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	CABCOCO1	TRUE	+	FALSE	-0	RHOBTB1	-751678	chr10+61753147
chr10	79095137	+	hg38	2275	p410	410	GTSP3615	PBMC	M24	2	0.5249343832020997	ZMIZ1	TRUE	+	FALSE	0	ZMIZ1	0	chr10+79095137
chr10	80535254	+	hg38	36	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LOC101929574	TRUE	-	FALSE	0	NUTM2B	822496	chr10+80535254
chr10	87855736	+	hg38	196	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	KLLN	FALSE	-	FALSE	3423	PTEN	-7700	chr10+87855736
chr11	121453619	-	hg38	14	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	SORL1	TRUE	+	FALSE	0	SORL1	0	chr11-121453619
chr11	16791433	-	hg38	177	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	PLEKHA7	TRUE	-	FALSE	-0	MYOD1	-928128	chr11-16791433
chr11	47392601	-	hg38	48	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	MIR4487	FALSE	+	FALSE	-8367	SPI1	-14024	chr11-47392601
chr11	120226034	+	hg38	3	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	OAF	TRUE	+	FALSE	-0	ARHGEF12	-110873	chr11+120226034
chr11	128679590	+	hg38	11	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LOC101929538	FALSE	-	FALSE	1648	FLI1	-6943	chr11+128679590
chr11	129948833	+	hg38	7	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	PRDM10	TRUE	-	FALSE	-0	ADAMTS15	-500139	chr11+129948833
chr11	1897821	+	hg38	71	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LINC01150	TRUE	+	FALSE	0	IGF2	231289	chr11+1897821
chr11	268192	+	hg38	222	p410	410	GTSP3615	PBMC	M24	2	0.5249343832020997	NLRP6	FALSE	+	FALSE	-10376	PGGHG	-20944	chr11+268192
chr11	32972514	+	hg38	5	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	QSER1	TRUE	+	FALSE	-0	WT1	-536974	chr11+32972514
chr11	33931311	+	hg38	28	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	LMO2	FALSE	-	FALSE	-39021	LMO2	-39021	chr11+33931311
chr11	33961263	+	hg38	4957	p410	410	GTSP3615	PBMC	M24	2	0.5249343832020997	LMO2	FALSE	-	FALSE	-68973	LMO2	-68973	chr11+33961263
chr12	118329923	-	hg38	3	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	TAOK3	TRUE	-	FALSE	0	PEBP1	184334	chr12-118329923
chr12	118372260	-	hg38	955	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	TAOK3	TRUE	-	FALSE	0	PEBP1	226671	chr12-118372260
chr12	26273304	-	hg38	470	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	SSPN	FALSE	+	FALSE	38526	SSPN	38526	chr12-26273304
chr12	4809811	-	hg38	118	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	KCNA6	TRUE	+	TRUE	0	FGF6	-364196	chr12-4809811
chr12	53007481	-	hg38	71	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	EIF4B	TRUE	+	FALSE	0	IGFBP6	-90169	chr12-53007481
chr12	54000386	-	hg38	675	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	HOXC9	TRUE	+	TRUE	0	HOXC11	23966	chr12-54000386
chr12	65965813	-	hg38	7	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	HMGA2	TRUE	+	TRUE	-0	HMGA2	-0	chr12-65965813
chr12	108313147	+	hg38	310	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	CMKLR1	TRUE	-	FALSE	-0	CORO1C	331960	chr12+108313147
chr12	108636888	+	hg38	11	p410	410	GTSP3615	PBMC	M24	1	0.26246719160104987	MIR4496	FALSE	+	FALSE	1017	CORO1C	8219	chr12+108636888
